,domain,domain_label,iat_score,year,age,sex,sex_male,political_raw,explicit_pref,explicit_thermo_diff,pct_300,pct_error,n_trials,valid_iat,quality_flag,iat_z_within_domain,year_centered,age_centered,political_centered,domain_age,year_x_age,age_x_age,male_x_age,politics_x_age,domain_weight,year_x_weight,age_x_weight,male_x_weight,politics_x_weight,domain_korea_usa,year_x_korea_usa,age_x_korea_usa,male_x_korea_usa,politics_x_korea_usa
12830,weight,Weight IAT: Thin-Good over Fat-Good,-0.288310518741301,2017.0,14.0,m,1.0,4.0,,,0.025,0.191666666666667,105.0,True,True,-1.4122209468917504,4.613834365487492,-10.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-10.673813840095018,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12831,weight,Weight IAT: Thin-Good over Fat-Good,0.290412918192439,2017.0,13.0,f,0.0,4.0,4.0,0.0,0.0,0.141666666666667,108.0,True,True,-0.01532420817486397,4.613834365487492,-11.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-11.673813840095018,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12832,weight,Weight IAT: Thin-Good over Fat-Good,0.0156963868376487,2017.0,40.0,m,1.0,3.0,5.0,0.0,0.0,0.0416666666666667,119.0,True,True,-0.6784226801399086,4.613834365487492,15.326186159904982,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,15.326186159904982,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12833,weight,Weight IAT: Thin-Good over Fat-Good,-0.0896983003202589,2017.0,62.0,m,1.0,3.0,6.0,2.0,0.0,0.0083333333333333,120.0,True,True,-0.932819660412584,4.613834365487492,37.32618615990498,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,37.32618615990498,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12834,weight,Weight IAT: Thin-Good over Fat-Good,-0.165640402189295,2017.0,37.0,m,1.0,4.0,5.0,-2.0,0.0,0.0083333333333333,120.0,True,True,-1.1161253080881386,4.613834365487492,12.326186159904982,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,12.326186159904982,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12835,weight,Weight IAT: Thin-Good over Fat-Good,0.683589306964869,2017.0,27.0,f,0.0,3.0,6.0,-4.0,0.0,0.208333333333333,118.0,True,True,0.9337073674714719,4.613834365487492,2.3261861599049816,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,2.3261861599049816,0.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12836,weight,Weight IAT: Thin-Good over Fat-Good,-0.102733941248054,2017.0,,,,,,,0.0,0.0083333333333333,120.0,True,True,-0.9642845072409773,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12837,weight,Weight IAT: Thin-Good over Fat-Good,1.00245957191561,2017.0,44.0,m,1.0,2.0,7.0,5.0,0.0,0.0416666666666667,120.0,True,True,1.7033821460556995,4.613834365487492,19.32618615990498,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,19.32618615990498,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
12838,weight,Weight IAT: Thin-Good over Fat-Good,-0.0860689936489186,2017.0,19.0,f,0.0,5.0,4.0,-4.0,0.0,0.133333333333333,120.0,True,True,-0.9240594023524302,4.613834365487492,-5.673813840095018,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-5.673813840095018,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12839,weight,Weight IAT: Thin-Good over Fat-Good,0.609859039876512,2017.0,52.0,m,1.0,3.0,6.0,-1.0,0.0,0.0333333333333333,120.0,True,True,0.7557405476271896,4.613834365487492,27.32618615990498,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,27.32618615990498,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12840,weight,Weight IAT: Thin-Good over Fat-Good,0.631236102988343,2017.0,35.0,f,0.0,5.0,6.0,5.0,0.0,0.0583333333333333,120.0,True,True,0.807339546109915,4.613834365487492,10.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,10.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
12841,weight,Weight IAT: Thin-Good over Fat-Good,0.396301441409388,2017.0,46.0,f,0.0,6.0,5.0,4.0,0.0,0.0583333333333333,120.0,True,True,0.24026477148181916,4.613834365487492,21.32618615990498,1.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,21.32618615990498,0.0,1.5944603763027212,0.0,0.0,0.0,0.0,0.0
12842,weight,Weight IAT: Thin-Good over Fat-Good,-0.0154499274584748,2017.0,50.0,f,0.0,5.0,5.0,-1.0,0.0,0.0333333333333333,119.0,True,True,-0.75360226003359,4.613834365487492,25.32618615990498,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,25.32618615990498,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
12843,weight,Weight IAT: Thin-Good over Fat-Good,0.316019615574269,2017.0,,,,,,,0.0,0.0583333333333333,108.0,True,True,0.04648409226568656,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12844,weight,Weight IAT: Thin-Good over Fat-Good,0.831243296246025,2017.0,21.0,f,0.0,,7.0,-4.0,0.0,0.075,118.0,True,True,1.2901079604355339,4.613834365487492,-3.6738138400950184,,0.0,0.0,-0.0,0.0,,1.0,4.613834365487492,-3.6738138400950184,0.0,,0.0,0.0,-0.0,0.0,
12845,weight,Weight IAT: Thin-Good over Fat-Good,0.243079636919259,2017.0,24.0,f,0.0,5.0,2.0,-4.0,0.0083333333333333,0.0583333333333333,118.0,True,True,-0.12957516471741792,4.613834365487492,-0.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-0.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12846,weight,Weight IAT: Thin-Good over Fat-Good,0.528487019266681,2017.0,43.0,m,1.0,4.0,5.0,0.0,0.0,0.0083333333333333,120.0,True,True,0.5593284050415583,4.613834365487492,18.32618615990498,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,18.32618615990498,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12847,weight,Weight IAT: Thin-Good over Fat-Good,0.789782081267084,2017.0,52.0,f,0.0,3.0,6.0,-4.0,0.0,0.025,120.0,True,True,1.1900307347849104,4.613834365487492,27.32618615990498,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,27.32618615990498,0.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12848,weight,Weight IAT: Thin-Good over Fat-Good,0.402042405826237,2017.0,24.0,f,0.0,4.0,6.0,1.0,0.0,0.05,115.0,True,True,0.25412205452789055,4.613834365487492,-0.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-0.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12849,weight,Weight IAT: Thin-Good over Fat-Good,0.796008507238059,2017.0,35.0,f,0.0,4.0,6.0,-4.0,0.0,0.166666666666667,119.0,True,True,1.2050598032097182,4.613834365487492,10.326186159904982,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,10.326186159904982,0.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12850,weight,Weight IAT: Thin-Good over Fat-Good,-0.0895321455792941,2017.0,24.0,m,1.0,4.0,7.0,3.0,0.0,0.0166666666666667,120.0,True,True,-0.9324186035329702,4.613834365487492,-0.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-0.6738138400950184,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12851,weight,Weight IAT: Thin-Good over Fat-Good,-0.530681205575455,2017.0,23.0,f,0.0,6.0,4.0,-1.0,0.0,0.05,115.0,True,True,-1.9972444665767932,4.613834365487492,-1.6738138400950184,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-1.6738138400950184,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12852,weight,Weight IAT: Thin-Good over Fat-Good,-0.619558185374257,2017.0,22.0,f,0.0,5.0,5.0,1.0,0.0,0.0083333333333333,104.0,True,True,-2.211771743864455,4.613834365487492,-2.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12853,weight,Weight IAT: Thin-Good over Fat-Good,0.590358242050684,2017.0,22.0,m,1.0,5.0,6.0,2.0,0.0,0.0416666666666667,120.0,True,True,0.7086703943436006,4.613834365487492,-2.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-2.6738138400950184,1.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12854,weight,Weight IAT: Thin-Good over Fat-Good,0.182280756333176,2017.0,24.0,m,1.0,5.0,6.0,-4.0,0.0,0.0666666666666667,112.0,True,True,-0.27632878240105885,4.613834365487492,-0.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-0.6738138400950184,1.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12855,weight,Weight IAT: Thin-Good over Fat-Good,-0.34943662010265,2017.0,,,,,,,0.0,0.0583333333333333,120.0,True,True,-1.5597643954421545,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12856,weight,Weight IAT: Thin-Good over Fat-Good,0.5757082918731,2017.0,21.0,f,0.0,4.0,7.0,1.0,0.0,0.025,120.0,True,True,0.6733090000757977,4.613834365487492,-3.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-3.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12857,weight,Weight IAT: Thin-Good over Fat-Good,0.276759313037337,2017.0,,,,,,,0.0,0.025,120.0,True,True,-0.048280669406057804,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12858,weight,Weight IAT: Thin-Good over Fat-Good,1.16402996406621,2017.0,34.0,f,0.0,2.0,7.0,4.0,0.0,0.116666666666667,120.0,True,True,2.093373529615689,4.613834365487492,9.326186159904982,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,9.326186159904982,0.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
12859,weight,Weight IAT: Thin-Good over Fat-Good,0.433209742722523,2017.0,22.0,f,0.0,,6.0,-5.0,0.0,0.0333333333333333,120.0,True,True,0.3293523778332471,4.613834365487492,-2.6738138400950184,,0.0,0.0,-0.0,0.0,,1.0,4.613834365487492,-2.6738138400950184,0.0,,0.0,0.0,-0.0,0.0,
12860,weight,Weight IAT: Thin-Good over Fat-Good,0.435677670395765,2017.0,,,,,,,0.0,0.158333333333333,118.0,True,True,0.3353093512304306,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12861,weight,Weight IAT: Thin-Good over Fat-Good,0.2364330758831,2017.0,22.0,f,0.0,3.0,,,0.0,0.075,117.0,True,True,-0.14561833636480404,4.613834365487492,-2.6738138400950184,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12862,weight,Weight IAT: Thin-Good over Fat-Good,0.413424452843141,2017.0,21.0,f,0.0,4.0,5.0,1.0,0.0,0.05,116.0,True,True,0.28159553035958707,4.613834365487492,-3.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-3.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12863,weight,Weight IAT: Thin-Good over Fat-Good,0.613372740525618,2017.0,21.0,f,0.0,4.0,6.0,2.0,0.0,0.0333333333333333,120.0,True,True,0.7642217610433406,4.613834365487492,-3.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-3.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12864,weight,Weight IAT: Thin-Good over Fat-Good,0.577636510671177,2017.0,21.0,f,0.0,4.0,6.0,1.0,0.0,0.0666666666666667,119.0,True,True,0.6779632483378649,4.613834365487492,-3.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-3.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12865,weight,Weight IAT: Thin-Good over Fat-Good,0.20285694633786,2017.0,23.0,f,0.0,2.0,7.0,7.0,0.0,0.308333333333333,120.0,True,False,-0.22666289559154826,4.613834365487492,-1.6738138400950184,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-1.6738138400950184,0.0,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0
12866,weight,Weight IAT: Thin-Good over Fat-Good,0.263556753498876,2017.0,23.0,m,1.0,2.0,4.0,-1.0,0.0,0.133333333333333,120.0,True,True,-0.08014841690857212,4.613834365487492,-1.6738138400950184,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-1.6738138400950184,1.0,-2.405539623697279,0.0,0.0,-0.0,0.0,-0.0
12867,weight,Weight IAT: Thin-Good over Fat-Good,0.969575145500282,2017.0,21.0,f,0.0,5.0,5.0,7.0,0.0,0.0833333333333333,120.0,True,True,1.6240071888956247,4.613834365487492,-3.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-3.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12868,weight,Weight IAT: Thin-Good over Fat-Good,0.408992816056726,2017.0,24.0,f,0.0,5.0,5.0,-2.0,0.0,0.0666666666666667,120.0,True,True,0.27089864376567213,4.613834365487492,-0.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-0.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12869,weight,Weight IAT: Thin-Good over Fat-Good,0.200792787454926,2017.0,32.0,f,0.0,5.0,5.0,-3.0,0.0,0.025,120.0,True,True,-0.23164526994818616,4.613834365487492,7.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,7.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
12870,weight,Weight IAT: Thin-Good over Fat-Good,0.952915785183025,2017.0,25.0,m,1.0,6.0,6.0,2.0,0.0,0.0333333333333333,120.0,True,True,1.5837955703380884,4.613834365487492,0.32618615990498157,1.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,0.32618615990498157,1.0,1.5944603763027212,0.0,0.0,0.0,0.0,0.0
12871,weight,Weight IAT: Thin-Good over Fat-Good,0.154995192651157,2017.0,20.0,f,0.0,6.0,6.0,2.0,0.0,0.025,119.0,True,True,-0.34218945520085114,4.613834365487492,-4.673813840095018,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-4.673813840095018,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12872,weight,Weight IAT: Thin-Good over Fat-Good,-0.084012890890595,2017.0,37.0,f,0.0,5.0,4.0,-2.0,0.0,0.0416666666666667,120.0,True,True,-0.9190964735089283,4.613834365487492,12.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,12.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
12873,weight,Weight IAT: Thin-Good over Fat-Good,-0.334249580754718,2017.0,23.0,f,0.0,6.0,5.0,-2.0,0.0,0.0333333333333333,120.0,True,True,-1.5231065993655108,4.613834365487492,-1.6738138400950184,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-1.6738138400950184,0.0,1.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12874,weight,Weight IAT: Thin-Good over Fat-Good,0.265285112280441,2017.0,22.0,f,0.0,4.0,6.0,3.0,0.0,0.0083333333333333,120.0,True,True,-0.07597658181218687,4.613834365487492,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12875,weight,Weight IAT: Thin-Good over Fat-Good,0.399957777911598,2017.0,46.0,m,1.0,2.0,6.0,0.0,0.0,0.0916666666666667,119.0,True,True,0.24909027293835237,4.613834365487492,21.32618615990498,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,21.32618615990498,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
12876,weight,Weight IAT: Thin-Good over Fat-Good,0.345020494622009,2017.0,19.0,f,0.0,3.0,6.0,-2.0,0.0,0.0666666666666667,118.0,True,True,0.11648511654829079,4.613834365487492,-5.673813840095018,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-5.673813840095018,0.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12877,weight,Weight IAT: Thin-Good over Fat-Good,0.526942993605912,2017.0,30.0,m,1.0,2.0,7.0,-2.0,0.0,0.05,119.0,True,True,0.5556015049846832,4.613834365487492,5.326186159904982,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,5.326186159904982,1.0,-2.405539623697279,0.0,0.0,0.0,0.0,-0.0
12878,weight,Weight IAT: Thin-Good over Fat-Good,-0.178142919189431,2017.0,20.0,f,0.0,4.0,6.0,1.0,0.0,0.1,120.0,True,True,-1.14630332423308,4.613834365487492,-4.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-4.673813840095018,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12879,weight,Weight IAT: Thin-Good over Fat-Good,-0.170505146990693,2017.0,,,,,,,0.0,0.0583333333333333,119.0,True,True,-1.1278676114304185,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12880,weight,Weight IAT: Thin-Good over Fat-Good,0.198562500408332,2017.0,,,,,6.0,-2.0,0.0,0.0916666666666667,117.0,True,True,-0.23702863703332866,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12881,weight,Weight IAT: Thin-Good over Fat-Good,0.0782418363937199,2017.0,,,,,6.0,-2.0,0.0,0.1,118.0,True,True,-0.5274532724218302,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12882,weight,Weight IAT: Thin-Good over Fat-Good,0.874009576463695,2017.0,22.0,f,0.0,4.0,5.0,-1.0,0.0,0.0916666666666667,120.0,True,True,1.3933352941679253,4.613834365487492,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12883,weight,Weight IAT: Thin-Good over Fat-Good,0.092166421345677,2017.0,22.0,f,0.0,4.0,6.0,1.0,0.0,0.0833333333333333,120.0,True,True,-0.493842732281217,4.613834365487492,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12884,weight,Weight IAT: Thin-Good over Fat-Good,0.319693650428723,2017.0,,,,,5.0,,0.0,0.0333333333333333,115.0,True,True,0.05535231321300335,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12885,weight,Weight IAT: Thin-Good over Fat-Good,-0.140803038979615,2017.0,22.0,f,0.0,4.0,5.0,-1.0,0.0,0.0166666666666667,120.0,True,True,-1.0561739920506283,4.613834365487492,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12886,weight,Weight IAT: Thin-Good over Fat-Good,-0.0922766300712222,2017.0,,,,,,,0.0,0.075,120.0,True,True,-0.9390431174053405,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12887,weight,Weight IAT: Thin-Good over Fat-Good,0.457002057173358,2017.0,21.0,f,0.0,5.0,,,0.0,0.0666666666666667,119.0,True,True,0.3867812019344271,4.613834365487492,-3.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-3.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12888,weight,Weight IAT: Thin-Good over Fat-Good,0.236394220910613,2017.0,22.0,f,0.0,4.0,6.0,0.0,0.0,0.0416666666666667,120.0,True,True,-0.14571212275893664,4.613834365487492,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12889,weight,Weight IAT: Thin-Good over Fat-Good,0.605192621629573,2017.0,25.0,m,1.0,4.0,4.0,0.0,0.0,0.0583333333333333,120.0,True,True,0.7444769560484983,4.613834365487492,0.32618615990498157,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,0.32618615990498157,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12890,weight,Weight IAT: Thin-Good over Fat-Good,0.9872282887291,2017.0,17.0,f,0.0,5.0,6.0,0.0,0.0,0.191666666666667,118.0,True,True,1.6666175561810628,4.613834365487492,-7.673813840095018,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-7.673813840095018,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12891,weight,Weight IAT: Thin-Good over Fat-Good,0.35117770270158,2017.0,,,,,,,0.0,0.0916666666666667,115.0,True,True,0.13134710992378756,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12892,weight,Weight IAT: Thin-Good over Fat-Good,0.784366170769776,2017.0,51.0,f,0.0,4.0,4.0,-10.0,0.0,0.0583333333333333,120.0,True,True,1.1769580523462029,4.613834365487492,26.32618615990498,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,26.32618615990498,0.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12893,weight,Weight IAT: Thin-Good over Fat-Good,-0.0074969967595028,2017.0,,,,,,,0.0,0.075,120.0,True,True,-0.7344058317439451,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12894,weight,Weight IAT: Thin-Good over Fat-Good,0.543623659677079,2017.0,17.0,f,0.0,4.0,6.0,-2.0,0.0,0.0333333333333333,119.0,True,True,0.5958645504177411,4.613834365487492,-7.673813840095018,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-7.673813840095018,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12895,weight,Weight IAT: Thin-Good over Fat-Good,0.280018840807242,2017.0,,,,,,,0.0,0.125,115.0,True,True,-0.04041296711347076,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12896,weight,Weight IAT: Thin-Good over Fat-Good,0.667715727450443,2017.0,28.0,f,0.0,4.0,6.0,0.0,0.0,0.108333333333333,119.0,True,True,0.8953924314582558,4.613834365487492,3.3261861599049816,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,3.3261861599049816,0.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12897,weight,Weight IAT: Thin-Good over Fat-Good,0.838505427681831,2017.0,28.0,m,1.0,3.0,6.0,-3.0,0.0,0.05,120.0,True,True,1.3076369683716207,4.613834365487492,3.3261861599049816,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,3.3261861599049816,1.0,-1.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12898,weight,Weight IAT: Thin-Good over Fat-Good,0.151361052037011,2017.0,20.0,f,0.0,3.0,6.0,0.0,0.0,0.0,120.0,True,True,-0.3509613812158681,4.613834365487492,-4.673813840095018,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-4.673813840095018,0.0,-1.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12899,weight,Weight IAT: Thin-Good over Fat-Good,0.074533908163044,2017.0,,,,,,,0.0,0.0333333333333333,120.0,True,True,-0.5364033036842075,4.613834365487492,,,0.0,0.0,,,,1.0,4.613834365487492,,,,0.0,0.0,,,
12900,weight,Weight IAT: Thin-Good over Fat-Good,0.249306416967301,2017.0,35.0,f,0.0,5.0,,,0.0,0.0583333333333333,120.0,True,True,-0.11454524163722801,4.613834365487492,10.326186159904982,0.5944603763027212,0.0,0.0,0.0,0.0,0.0,1.0,4.613834365487492,10.326186159904982,0.0,0.5944603763027212,0.0,0.0,0.0,0.0,0.0
12901,weight,Weight IAT: Thin-Good over Fat-Good,0.186289073358561,2017.0,22.0,f,0.0,5.0,6.0,0.0,0.0,0.0833333333333333,120.0,True,True,-0.26665368610606505,4.613834365487492,-2.6738138400950184,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,0.5944603763027212,0.0,0.0,-0.0,0.0,0.0
12902,weight,Weight IAT: Thin-Good over Fat-Good,0.790430569521475,2017.0,25.0,m,1.0,4.0,6.0,6.0,0.0,0.0333333333333333,120.0,True,True,1.1915960267185748,4.613834365487492,0.32618615990498157,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0,1.0,4.613834365487492,0.32618615990498157,1.0,-0.4055396236972788,0.0,0.0,0.0,0.0,-0.0
12903,weight,Weight IAT: Thin-Good over Fat-Good,-0.000945165296215,2017.0,22.0,f,0.0,4.0,4.0,0.0,0.0,0.141666666666667,115.0,True,True,-0.7185913141011471,4.613834365487492,-2.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-2.6738138400950184,0.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
12904,weight,Weight IAT: Thin-Good over Fat-Good,0.463649385448451,2017.0,24.0,m,1.0,4.0,4.0,0.0,0.0,0.191666666666667,113.0,True,True,0.4028262255088242,4.613834365487492,-0.6738138400950184,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0,1.0,4.613834365487492,-0.6738138400950184,1.0,-0.4055396236972788,0.0,0.0,-0.0,0.0,-0.0
