year,코드,시도,시군구,지역,CHS_No,아토피피부염의사진단률_청소년,알레르기비염의사진단률_청소년,천식의사진단률_청소년,주관적 건강인지율_남성노인_조율,주관적 건강인지율_남성노인_표준화,주관적 건강인지율_여성노인_조율,주관적 건강인지율_여성노인_표준화,노인학대_신고접수 건수,노인인구 천명당 노인학대 신고접수 비율,노인교통사고_사고건수,노인교통사고_사망자수,노인교통사고_부상자수,노인교통사고_중상자수,노인운전자교통사고_사고건수,노인운전자교통사고_사망자수,노인운전자교통사고_부상자수,노인운전자교통사고_중상자수,의사수,치과의사수,한의사수,사회복지사수,보건소인력_의사,보건소인력_치과의사,보건소인력_한의사,노인장기요양시설_의사,노인장기요양시설_간호사,노인장기요양시설_간호조무사,노인장기요양시설_치과위생사,노인장기요양시설_물리작업치료사,노인장기요양시설_요양보호사,노인장기요양시설_영양사,노인장기요양시설_사회복지사,인구천명당의료기관종사의사수,정신건강의학과전문의,노인장기요양_기관수,노인장기요양_정원,노인장기요양_시설_기관수,노인장기요양_시설_정원,노인장기요양_재가_기관수,노인장기요양_재가_정원,의원_정신건강의학과,응급실_지역응급의료기관,응급실_응급의료기관외응급실운영기관,병상수_계,일반입원실_병상수,정신과폐쇄_병상수,중환자실_병상수,격리병실_병상수,무균치료_병상수,병원급이상_분만실병상수,병원급이상_신생아실_병상수,병원급이상_수술실_병상수,병원급이상_회복실_병상수,병원급이상_응급실_병상수,병원급이상_인공신장실_병상수,병원급이상_물리치료실_병상수,의료기관진료실인원_전체,의료기관진료비_전체,의료기관진료실인원_입원,의료기관진료비_입원,의료기관진료실인원_외래,의료기관진료비_외래,구강보건_노인의치 보철사업 실적,구강보건_노인의치 보철사업_수혜자수,노인인구수,고령인구비율,독거노인비율,인구밀도,총가구수_65세이상,일인가구수_65세이상,일인가구율_65세이상가구,독거노인가구비율,국민기초생활수급자수,재정자주도,재정자립도,일반회계중사회복지예산비중,실업률,국민연금_지역가입자_소득신고자수,교원1인당학생수,노인천명당노인여가복지시설수,인구십만명당사회복지시설수,구조구급대원1인당담당주민수,소방공무원1인당담당주민수,미세먼지연간환경기준초과지역인구밀도,기초생활수급자수율,근력운동실천율_노인_조율,근력운동실천율_노인_표준화율,가구소득(월300만원이상비율),"실업률(지역사회건강조사,2017)",주민1인당생활폐기물배출량,인구천명당의료기관병상수,보건및사회복지사업종사자비율,보건업및사회복지서비스업종사자수,보건및사회복지사업체비율,보건업및사회복지서비스업사업체수,아토피피부염의사진단율_청소년,알레르기비염의사진단율_청소년,천식의사진단율_청소년,저작불편호소율(65세이상)_조율,저작불편호소율(65세이상)_표준화율,일반입원실병상수,정신과폐쇄병상수,중환자실병상수,격리병실병상수,무균치료실병상수,특수진료실_분만실 병상수,특수진료실_신생아실 병상수,특수진료실_수술실 병상수,특수진료실_회복실 병상수,특수진료실_응급실 병상수,특수진료실_인공신장실 병상수,특수진료실_물리치료실 병상수,1인가구수,1인가구수_20-44세,1인가구수_45-64세,1인가구수_65세이상,1인가구율_전체,1인가구율_20-44세가구,1인가구율_45-64세가구,1인가구율_65세이상가구,국민기초생활보장수급자,보건업및사회복지사업체수,인구10만명당사회복지시설수,국민기초생활수급자수율,노인장기요양시설의사,노인장기요양시설간호사,노인장기요양시설간호조무사,노인장기요양시설물리-작업치료사,노인장기요양시설-치과위생사,노인장기요양시설요양보호사,노인장기요양시설영양사,노인장기요양시설사회복지사,일인가구_65세이상,일인가구율_65세이상,아토피피부염 의사진단율_청소년,알레르기비염 의사진단율_청소년,천식 의사진단율_청소년,노인학대 신고접수 건수,노인천명당 노인학대 신고접수 비율,노인운전자 교통사고_사고건수,노인운전자 교통사고_사망자수,노인운전자 교통사고_부상자수,노인운전자 교통사고_중상자수,사회적거리두기또는생활속거리두기실천율건강_조율,사회적거리두기또는생활속거리두기실천율건_표준화율,의사 수,치과의사 수,한의사 수,사회복지사 사,노인장기요양시설_물리-작업치료사,인구천명당 의료기관 종사 의사수,응급실_응급의료기관외 응급실 운영기관,무균치료실_병상수,특수진료실_분만실병상수,특수진료실_신생아실병상수,특수진료실_수술실병상수,특수진료실_회복실병상수,특수진료실_응급실병상수,특수진료실_인공신장실병상수,특수진료실_물리치료실병상수,인구 천명당 의료기관병상수,의료기관진료실인원 _입원,총가구수_65세 이상,1인가구수_65세 이상,1인가구율_65세 이상 가구,일반회계 중 사회복지 예산 비중,보건 및 사회복지 사업체 종사자 비율,보건 및 사회복지 사업체 종사자 수,보건 및 사회복지 사업체 비율,보건 및 사회복지 사업체 수,구조구급대원 1인당 담당 주민수,소방공무원 1인당 담당주민수,주민1인당 생활폐기물 배출량,저작불편 호소율(65세 이상)_조율,저작불편 호소율(65세 이상)_표준화율,사회적 거리두기 실천율_조율,사회적 거리두기 실천율_표준화율,소방공무원 1인당 담당 주민수,사회복지사 수,인구천명당 의료기관 병상수,1인가구율_20-44세 가구,1인가구율_45-64세 가구,인구10만명당 사회복지시설수,1인당 생활권 도시림 면적,1인당 도시림 면적,국민기초생활보장수급자수율
2021,26000,울산광역시,울산광역시,울산광역시,G  ,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,3.0,29.0,48.0,195.0,0.0,,8283.0,19.0,466.0,,57,359,5614,49.0,2130.0,310.0,3484.0,17,5.0,6.0,15469.0,13874.0,1198.0,179.0,37.0,,,,,,,,,1255413.0,2030381150.0,165525.0,818185104.0,1244287.0,1212196047.0,,,152961,13.6,,,,,,6.86172,,70.0,54.4,41.08099460631868,3.6,75631,13.52,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,284.0,138.0,206.0,172.0,484.0,2574.0,133061.0,52372.0,49304.0,,29.47531,,,,38575.0,,,3.44,,,,,,,,,,,,,,,,,,,,,,1789.0,511.0,414.0,,42.0,2.4,,7.0,,,,,,,,,,89650.0,30976.0,34.55215,,7.9,42954.0,2.7,3106.0,2936.1,,,30.7,30.6,96.3,96.1,816.0,94.0,13.8,37.39949,22.27916,,,,
2021,29000,세종특별자치시,세종특별자치시,세종특별자치시,Q  ,,,,,,,,,,4.0,97.0,49.0,,,,,,,,,,0.0,2.0,2.0,9.0,13.0,51.0,0.0,,1898.0,6.0,119.0,,17,88,1616,15.0,619.0,73.0,997.0,9,1.0,0.0,2082.0,1944.0,103.0,26.0,7.0,,,,,,,,,478454.0,397541950.0,36894.0,93241665.0,474678.0,304300284.0,,,37463,10.1,,,,,,4.38556,,71.0,64.0,27.50493319281386,2.1,21753,13.65,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,48.0,32.0,76.0,36.0,87.0,1000.0,45706.0,26666.0,11995.0,,31.45738,,,,7880.0,,,2.12,,,,,,,,,,,,,,,,,,,,,,458.0,138.0,125.0,,8.0,1.9,,2.0,,,,,,,,,,18949.0,6372.0,33.6271,,8.6,13119.0,3.3,1016.0,2860.7,,,38.1,34.7,98.9,98.8,676.0,8.0,5.6,38.76097,21.09976,,,,
2021,31000,경기도,경기도,경기도,H  ,,,,,,,,,,,,,,,,,,,,,,95.0,29.0,26.0,600.0,880.0,4334.0,1.0,,122445.0,223.0,7997.0,,830,6471,110221,2042.0,74370.0,4429.0,35851.0,291,30.0,24.0,141282.0,124565.0,12548.0,2209.0,941.0,,,,,,,,,15287995.0,21790780900.0,1623671.0,7640423349.0,15187736.0,14150357552.0,,,1881464,13.9,,,,,,6.24442,,73.7,63.7,38.31107678034406,3.7,1002328,15.47,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,1544.0,1875.0,2701.0,1812.0,6822.0,31060.0,1543100.0,690164.0,515510.0,,29.16648,,,,422615.0,,,3.12,,,,,,,,,,,,,,,,,,,,,,22813.0,6231.0,4875.0,,848.0,2.5,,62.0,,,,,,,,,,999027.0,330371.0,33.06928,,8.5,510794.0,2.6,38264.0,4958.1,,,31.4,30.1,97.4,97.3,1227.0,977.0,10.4,37.55929,21.07315,,,,
2021,32000,강원도,강원도,강원도,I  ,,,,,,,,,,,,,,,,,,,,,,50.0,22.0,20.0,129.0,222.0,573.0,0.0,,16431.0,68.0,1298.0,,96,915,16172,331.0,11274.0,584.0,4898.0,21,15.0,4.0,17494.0,14827.0,1693.0,438.0,177.0,,,,,,,,,1785885.0,2710102669.0,199784.0,944406977.0,1773643.0,1765695692.0,,,333176,21.7,,,,,,11.40134,,71.4,28.3,29.214844631082006,3.6,105166,13.46,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,169.0,240.0,324.0,376.0,694.0,4407.0,245012.0,81104.0,84057.0,,36.31271,,,,84114.0,,,5.47,,,,,,,,,,,,,,,,,,,,,,2784.0,723.0,572.0,,123.0,2.7,,4.0,,,,,,,,,,195506.0,76928.0,39.34815,,11.3,80518.0,2.7,5363.0,1053.0,,,38.3,37.1,98.0,97.7,354.0,99.0,11.4,44.94641,28.42597,,,,
2021,33000,충청북도,충청북도,충청북도,J  ,,,,,,,,,,,,,,,,,,,,,,22.0,19.0,14.0,126.0,130.0,684.0,1.0,,17179.0,48.0,1330.0,,110,996,18117,315.0,10603.0,681.0,7514.0,30,9.0,6.0,21658.0,17592.0,3153.0,311.0,208.0,,,,,,,,,1866946.0,2653315035.0,213113.0,858783604.0,1848013.0,1794531430.0,,,301516,18.9,,,,,,9.80088,,67.8,32.9,32.23826190079516,2.5,112277,14.84,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,203.0,205.0,327.0,340.0,936.0,6336.0,252251.0,100431.0,80709.0,,36.26323,,,,76619.0,,,4.8,,,,,,,,,,,,,,,,,,,,,,2503.0,681.0,664.0,,110.0,2.4,,4.0,,,,,,,,,,174309.0,68176.0,39.11215,,8.8,71568.0,2.7,5221.0,1761.2,,,35.9,34.0,97.7,97.2,586.0,128.0,13.6,46.11284,26.8628,,,,
2021,34000,충청남도,충청남도,충청남도,K  ,,,,,,,,,,,,,,,,,,,,,,42.0,34.0,22.0,156.0,157.0,823.0,1.0,,26385.0,80.0,1809.0,,125,1382,21349,334.0,12243.0,1048.0,9106.0,30,9.0,3.0,29104.0,25199.0,2998.0,349.0,215.0,,,,,,,,,2516640.0,3437763443.0,277831.0,1164394429.0,2483841.0,2273369013.0,,,419979,19.8,,,,,,10.09202,,69.0,36.9,30.09007579295972,2.3,152631,15.4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,261.0,283.0,472.0,351.0,1062.0,7785.0,327432.0,129396.0,101881.0,,35.76014,,,,84802.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,3270.0,953.0,834.0,,133.0,2.4,,0.0,,,,,,,,,,242427.0,92406.0,38.11704,,9.0,97917.0,2.7,6984.0,1637.8,,,36.7,34.2,97.3,97.0,517.0,164.0,13.7,44.38666,26.97184,,,,
2021,35000,전라북도,전라북도,전라북도,L  ,,,,,,,,,,,,,,,,,,,,,,61.0,27.0,23.0,120.0,171.0,735.0,0.0,,24115.0,65.0,1848.0,,136,1436,20676,248.0,8847.0,1188.0,11829.0,49,10.0,1.0,39818.0,36253.0,2446.0,377.0,466.0,,,,,,,,,1992064.0,3960942951.0,305782.0,1609114236.0,1970623.0,2351828715.0,,,397619,22.3,,,,,,12.20952,,65.4,27.7,32.14935407236474,2.2,125381,13.27,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,261.0,301.0,424.0,436.0,1092.0,9546.0,276153.0,92589.0,85631.0,,35.7493,,,,125438.0,,,7.02,,,,,,,,,,,,,,,,,,,,,,3680.0,940.0,940.0,,121.0,3.1,,14.0,,,,,,,,,,232803.0,94315.0,40.51279,,12.3,97263.0,2.9,6783.0,1614.1,,,36.9,34.3,98.6,98.6,537.0,200.0,22.3,44.75774,26.02916,,,,
2021,36000,전라남도,전라남도,전라남도,M  ,,,,,,,,,,,,,,,,,,,,,,47.0,40.0,34.0,171.0,142.0,695.0,6.0,,24085.0,58.0,1828.0,,126,1328,18305,312.0,9928.0,1016.0,8377.0,22,32.0,12.0,41276.0,36600.0,3539.0,397.0,159.0,,,,,,,,,2043873.0,3712370513.0,304584.0,1481153094.0,2022854.0,2231217419.0,,,445198,24.3,,,,,,14.39298,,67.9,27.0,25.391443706092755,2.3,139194,11.27,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,166.0,305.0,404.0,514.0,1160.0,11039.0,274108.0,71474.0,89213.0,,35.26149,,,,101475.0,,,5.54,,,,,,,,,,,,,,,,,,,,,,3199.0,803.0,814.0,,111.0,2.6,,12.0,,,,,,,,,,262276.0,111885.0,42.65926,,11.0,93974.0,2.7,6358.0,1516.0,,,39.9,36.0,98.2,98.1,412.0,216.0,22.5,38.85702,27.08497,,,,
2021,37000,경상북도,경상북도,경상북도,N  ,,,,,,,,,,,,,,,,,,,,,,61.0,39.0,25.0,199.0,222.0,958.0,0.0,,34414.0,114.0,2501.0,,176,1878,28719,424.0,15463.0,1454.0,13256.0,29,22.0,7.0,43389.0,35931.0,6263.0,495.0,207.0,,,,,,,,,2849063.0,4126836608.0,291906.0,1445565584.0,2823013.0,2681271024.0,,,596312,22.7,,,,,,12.43917,,69.0,29.8,29.50686194766579,3.2,192027,14.2,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,352.0,364.0,572.0,535.0,1195.0,8761.0,416697.0,134896.0,133929.0,,36.02635,,,,141175.0,,,5.37,,,,,,,,,,,,,,,,,,,,,,3627.0,966.0,1043.0,,181.0,2.1,,0.0,,,,,,,,,,354998.0,143877.0,40.52896,,10.3,127371.0,2.5,8366.0,1563.5,,,37.1,35.3,95.9,95.8,483.0,257.0,16.5,44.60861,27.05226,,,,
2021,38000,경상남도,경상남도,경상남도,O  ,,,,,,,,,,,,,,,,,,,,,,43.0,33.0,30.0,145.0,198.0,713.0,0.0,,37943.0,97.0,2283.0,,238,1729,22580,245.0,11340.0,1484.0,11240.0,54,28.0,13.0,64596.0,54585.0,8166.0,555.0,291.0,,,,,,,,,3688035.0,6248759153.0,506961.0,2517155865.0,3653669.0,3731603288.0,,,608379,18.4,,,,,,10.56366,,68.3,38.9,33.14733468733491,4.1,245830,13.46,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,506.0,534.0,674.0,726.0,1927.0,11672.0,450490.0,141852.0,161104.0,,32.6683,,,,150550.0,,,4.54,,,,,,,,,,,,,,,,,,,,,,5683.0,1426.0,1262.0,,148.0,2.5,,13.0,,,,,,,,,,360811.0,145671.0,40.37321,,10.0,151573.0,2.6,10159.0,2094.9,,,39.5,38.5,96.6,96.4,633.0,295.0,19.5,37.39511,25.3019,,,,
2021,39000,제주특별자치도,제주특별자치도,제주특별자치도,P  ,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,4.0,50.0,107.0,173.0,0.0,,4358.0,35.0,351.0,,36,226,5536,69.0,3913.0,157.0,1623.0,17,1.0,0.0,5090.0,4431.0,368.0,174.0,83.0,,,,,,,,,819501.0,1098506685.0,91102.0,335386673.0,813291.0,763120012.0,,,110645,16.3,,,,,,7.58108,,68.6,38.7,25.510408422774926,3.1,60812,15.15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,60.0,97.0,176.0,132.0,410.0,2264.0,88683.0,33026.0,34702.0,,32.7048,,,,32446.0,,,4.79,,,,,,,,,,,,,,,,,,,,,,1195.0,296.0,251.0,,63.0,2.6,,6.0,,,,,,,,,,60235.0,20557.0,34.128,,8.9,28769.0,2.2,2160.0,1917.2,,,29.3,27.1,97.6,97.4,584.0,43.0,7.5,39.14053,27.52445,,,,
2022,00000,전국,전국,전국,,,,,,,,,,,35914.0,1258.0,39192.0,13616.0,,,,,,,,,,,,2368.0,3881.0,15118.0,16.0,,564243.0,1138.0,37027.0,,4008,27484,413432,6150.0,234444.0,21334.0,178988.0,1513,244.0,114.0,724212.0,638105.0,59267.0,11441.0,5803.0,,,,,,,,,,116232976201.0,,41161018899.0,,75071957302.0,,,9267290,18.0,21.294423720418806,514.0,,,,9.063381475478433,,73.4,49.9,,2.9,3781550,14.41,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,1781.0,6554.0,9089.0,14311.0,8890.0,29033.0,163952.0,7502350.0,3179871.0,2295975.0,,34.45632345767726,,,,2451458.0,,,,,,,,,,,,,,22.2,36.3,5.7,,,34652.0,735.0,49281.0,9746.0,,,112321.0,27987.0,22807.0,,2974.0,3.2,,429.0,,,,,,,,,,5331539.0,1973416.0,37.0140028986002,28.831161779946786,0.09745409894697345,2457512.0,0.027209242367016134,167062.0,2661.4,,1.2,31.3,29.8,,,780.0,4319.0,14.1,45.527389629900284,24.42297955085056,16.3,,,4.77
2022,11000,서울특별시,서울특별시,서울특별시,,,,,,,,,,,5251.0,87.0,5543.0,1697.0,,,,,,,,,183.0,27.0,25.0,218.0,546.0,1566.0,1.0,,99050.0,87.0,4710.0,,1106,3646,32385,502.0,16125.0,3144.0,16260.0,534,19.0,16.0,92577.0,84729.0,3143.0,2697.0,1359.0,,,,,,,,,,28469266813.0,,10056664389.0,,18412602424.0,,,1658207,17.6,18.638927468042287,,,,,7.540515338812311,,83.2,80.9,,3.4,708463,15.33,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,361.0,1049.0,2337.0,4374.0,1341.0,4803.0,25818.0,1564187.0,868694.0,373549.0,,38.161904236782405,,,,412409.0,,,,,,,,,,,,,,23.5,38.0,6.0,,,6011.0,46.0,7968.0,1395.0,,,32704.0,7511.0,5225.0,,284.0,4.8,,214.0,,,,,,,,,,939452.0,309072.0,32.8991795216786,35.41475604845465,0.08116672191146901,470395.0,0.027388402788076523,32319.0,4338.9,,1.2,25.2,24.1,,,1268.0,586.0,9.8,55.94627265929857,23.446062613802052,7.9,,,4.37
2022,21000,부산광역시,부산광역시,부산광역시,,,,,,,,,,,2176.0,55.0,2298.0,907.0,,,,,,,,,37.0,4.0,5.0,81.0,144.0,523.0,2.0,,39234.0,58.0,2193.0,,308,1454,17688,119.0,6821.0,1335.0,10867.0,137,19.0,7.0,69800.0,62812.0,4939.0,861.0,457.0,,,,,,,,,,9124895441.0,,3678251225.0,,5446644216.0,,,712412,21.5,22.54439846605616,,,,,11.093122442284116,,66.3,53.7,,3.0,222943,15.94,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,513.0,690.0,1057.0,541.0,2353.0,11515.0,511745.0,195611.0,152003.0,,35.34577728661959,,,,227066.0,,,,,,,,,,,,,,20.7,34.5,4.6,,,2106.0,24.0,2872.0,657.0,,,8356.0,1820.0,1806.0,,137.0,3.6,,26.0,,,,,,,,,,421980.0,160609.0,38.0608085691265,36.7686341941603,0.1188610529349107,184789.0,0.026759701921036536,10719.0,3459.7,,1.0,32.4,31.8,,,885.0,381.0,21.0,46.6285586244872,25.222224987762488,6.7,,,6.84
2022,22000,대구광역시,대구광역시,대구광역시,,,,,,,,,,,2034.0,28.0,2204.0,701.0,,,,,,,,,,,,134.0,180.0,674.0,0.0,,26836.0,55.0,1769.0,,197,1419,20288,265.0,9524.0,1154.0,10764.0,74,12.0,2.0,41069.0,36054.0,3255.0,586.0,373.0,,,,,,,,,,6709606776.0,,2503952782.0,,4205653993.0,,,435698,18.4,22.744423889942116,,,,,9.803489000172135,,68.0,51.1,,2.9,164014,14.18,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,376.0,493.0,804.0,462.0,1438.0,8490.0,341667.0,129546.0,110539.0,,33.80050532530564,,,,148146.0,,,,,,,,,,,,,,22.0,35.4,6.5,,,1980.0,10.0,2783.0,503.0,,,6192.0,1373.0,1245.0,,137.0,3.7,,24.0,,,,,,,,,,261033.0,99097.0,37.96339926369463,36.55018808175929,0.12229713286968208,124130.0,0.02839307650157759,7928.0,3042.1,,1.2,28.8,28.1,,,832.0,236.0,17.4,44.77045577074607,24.14390368561531,15.5,,,6.27
2022,23000,인천광역시,인천광역시,인천광역시,,,,,,,,,,,987.0,33.0,1034.0,317.0,,,,,,,,,,,,159.0,227.0,1072.0,0.0,,36101.0,63.0,2273.0,,170,1722,27124,485.0,18848.0,1237.0,8276.0,55,10.0,3.0,36651.0,32092.0,3045.0,616.0,400.0,,,,,,,,,,5941161692.0,,2088432514.0,,3852729179.0,,,463850,15.6,20.202004958499515,,,,,7.726940269523909,,71.4,57.7,,3.3,229702,14.19,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,407.0,424.0,699.0,437.0,1871.0,8298.0,376392.0,152489.0,128553.0,,31.036726198967457,,,,166083.0,,,,,,,,,,,,,,20.7,33.7,5.4,,,1059.0,13.0,1409.0,223.0,,,5375.0,1359.0,1123.0,,218.0,2.6,,13.0,,,,,,,,,,259471.0,93707.0,36.11463323454259,35.6684201951983,0.1167586383971243,145972.0,0.027026515689001145,8571.0,3146.7,,1.4,34.1,32.3,,,871.0,279.0,12.4,38.89132597107807,22.982240354120258,20.3,,,5.6
2022,24000,광주광역시,광주광역시,광주광역시,,,,,,,,,,,1122.0,34.0,1220.0,304.0,,,,,,,,,9.0,4.0,5.0,43.0,174.0,305.0,0.0,,21480.0,18.0,1116.0,,115,890,10171,99.0,3766.0,791.0,6405.0,43,14.0,5.0,39257.0,36689.0,1434.0,412.0,165.0,,,,,,,,,,4045602832.0,,1790627230.0,,2254975602.0,,,222970,15.6,22.859577521639682,,,,,8.17807243298056,,67.3,46.0,,2.9,102922,15.37,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,146.0,419.0,455.0,403.0,981.0,6510.0,221464.0,100058.0,68628.0,,35.53362042961755,,,,94137.0,,,,,,,,,,,,,,24.5,36.6,5.8,,,1089.0,17.0,1622.0,170.0,,,3751.0,1050.0,687.0,,50.0,3.8,,3.0,,,,,,,,,,133274.0,50970.0,38.24451881087084,37.022204842850684,0.1339975801590816,90482.0,0.032002293819560663,5469.0,3289.8,,1.0,35.2,33.4,,,884.0,174.0,27.4,47.0352089503126,24.929618906813616,16.6,,,6.58
2022,25000,대전광역시,대전광역시,대전광역시,,,,,,,,,,,1105.0,20.0,1212.0,346.0,,,,,,,,,,,,87.0,171.0,468.0,0.0,,17904.0,50.0,1053.0,,138,850,13220,147.0,7170.0,703.0,6050.0,64,4.0,2.0,23559.0,21116.0,1728.0,448.0,67.0,,,,,,,,,,3689062539.0,,1322650865.0,,2366411674.0,,,232663,16.1,21.6523469567572,,,,,7.792579438616247,,68.5,46.8,,2.4,98163,14.87,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,319.0,293.0,375.0,233.0,920.0,5326.0,249006.0,127766.0,66972.0,,38.517558324078,,,,75140.0,,,,,,,,,,,,,,23.1,36.8,6.3,,,1085.0,10.0,1582.0,226.0,,,3773.0,856.0,777.0,,97.0,3.7,,19.0,,,,,,,,,,135216.0,50377.0,37.25668559933736,35.21998877939114,0.10913639173627385,75912.0,0.031798085798960304,5236.0,3301.5,,1.0,28.3,26.7,,,887.0,146.0,16.3,53.546402467645684,24.92844035331296,15.2,,,5.2
2022,26000,울산광역시,울산광역시,울산광역시,,,,,,,,,,,606.0,11.0,648.0,261.0,,,,,,,,,10.0,4.0,2.0,31.0,49.0,219.0,0.0,,9735.0,17.0,539.0,,58,397,6281,55.0,2293.0,342.0,3988.0,17,5.0,6.0,15257.0,13594.0,1140.0,198.0,55.0,,,,,,,,,,2264385053.0,,861323179.0,,1403061873.0,,,163812,14.7,20.734744707347446,,,,,7.481530755642095,,72.6,54.7,,3.2,75609,13.11,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,280.0,142.0,190.0,179.0,516.0,2629.0,137096.0,52704.0,50098.0,,30.19748985678351,,,,41510.0,,,,,,,,,,,,,,20.3,37.1,4.8,,,573.0,4.0,833.0,198.0,,,1808.0,509.0,420.0,,47.0,2.5,,7.0,,,,,,,,,,97035.0,33966.0,35.00386458494358,30.273340220470452,0.0813994669392822,44589.0,0.02726628895184136,3157.0,2783.6,,1.3,31.4,31.7,,,794.0,90.0,13.7,38.551114752179764,22.786007650218547,9.6,,,3.74
2022,29000,세종특별자치시,세종특별자치시,세종특별자치시,,,,,,,,,,,137.0,9.0,135.0,49.0,,,,,,,,,,,,10.0,16.0,55.0,0.0,,2075.0,6.0,132.0,,19,85,1742,19.0,739.0,66.0,1003.0,11,1.0,0.0,2069.0,1930.0,93.0,37.0,7.0,,,,,,,,,,496882490.0,,106232644.0,,390649846.0,,,40219,10.5,17.700589273726347,818.0,,,,4.622157006603081,,72.4,65.8,,2.0,22273,13.22,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,48.0,38.0,81.0,37.0,99.0,1030.0,50561.0,29986.0,12643.0,,32.82776800264902,,,,8165.0,,,,,,,,,,,,,,23.7,41.1,5.8,,,119.0,4.0,170.0,34.0,,,496.0,145.0,129.0,,11.0,2.0,,2.0,,,,,,,,,,20779.0,7119.0,34.26055151835988,25.10942932614073,0.08863992716605129,14020.0,0.03322650864675293,1099.0,2627.3,,0.9,30.5,30.5,,,656.0,10.0,5.4,41.60965794768612,20.954322460885706,8.1,,,2.13
2022,31000,경기도,경기도,경기도,,,,,,,,,,,7924.0,186.0,8726.0,2610.0,,,,,,,,,162.0,55.0,76.0,589.0,958.0,4733.0,4.0,,136514.0,214.0,8842.0,,859,6743,120617,2136.0,81568.0,4607.0,39049.0,313,36.0,23.0,143126.0,126391.0,12023.0,2379.0,938.0,,,,,,,,,,24705122008.0,,7906984556.0,,16798137453.0,,,1992807,14.7,18.283757533970928,,,,,6.738718204655737,,75.4,66.3,,2.7,1034544,14.98,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,406.0,1537.0,1934.0,2914.0,1890.0,7164.0,32318.0,1634147.0,725664.0,535295.0,,30.223010588383904,,,,443985.0,,,,,,,,,,,,,,21.8,38.2,5.8,,,7938.0,113.0,11740.0,1803.0,,,23893.0,6457.0,5051.0,,956.0,2.6,,68.0,,,,,,,,,,1079453.0,364360.0,33.75413288026435,32.53205951164322,0.08781178045072326,535934.0,0.02611239571444885,39559.0,4495.3,,1.2,29.6,28.5,,,1187.0,987.0,10.5,39.29028171073078,21.66336364397935,19.0,,,3.27
2022,32000,강원도,강원도,강원도,,,,,,,,,,,1432.0,64.0,1685.0,529.0,,,,,,,,,49.0,25.0,21.0,134.0,236.0,584.0,0.0,,17820.0,73.0,1383.0,,90,933,16955,327.0,11687.0,606.0,5268.0,22,15.0,4.0,17017.0,14433.0,1632.0,428.0,196.0,,,,,,,,,,2967425946.0,,977689650.0,,1989736296.0,,,349874,22.8,23.822576127405867,91.0,,,,12.169602639820702,,74.5,27.6,,3.2,104617,13.14,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,182.0,237.0,321.0,371.0,702.0,4353.0,254441.0,83035.0,86425.0,,37.15036611451391,,,,85681.0,,,,,,,,,,,,,,20.6,32.1,5.7,,,1303.0,47.0,2052.0,438.0,,,2778.0,725.0,574.0,,131.0,2.7,,4.0,,,,,,,,,,208143.0,83349.0,40.04410429368271,23.503674217293778,0.11307979993320111,82272.0,0.027132145052243394,5518.0,1056.7,,1.4,32.9,31.7,,,344.0,109.0,11.1,46.0658075038973,29.322652661007403,28.8,,,5.58
